_id,genres,movie,directors,stars,year,runtime,Up_System,index
773,"Action, Adventure, Crime",Batman and Robin,Spencer Gordon Bennet,"Robert Lowery, Johnny Duncan, Jane Adams, Lyle Talbot",1949.0,263.0,CM,249
3708,"Action, Science Fiction, Thriller",Batman and Robin ,Spencer Gordon Bennet,"Robert Lowery, Johnny Duncan, Lyle Talbot, Jane Adams, Ralph Graves",1949.0,263.0,CM,249
847,Sci-Fi,Code 8,Jeff Chan,"Stephen Amell, Robbie Amell, Sung Kang, Greg Bryk",,,CM,250
3965,"Science Fiction, Action",Code 8 ,Jeff Chan,"Robbie Amell, Aaron Abrams, Sung Kang, Chad Donella, Jay Dubb",2016.0,10.0,CM,250
2594,"Animation, Action, Adventure",Dragon Ball Z: Tree of Might,Daisuke Nishio,"Masako Nozawa, Mayumi Tanaka, Tru Furuya, Hirotaka Suzuoki",1990.0,60.0,CM,251
3972,"Action, Animation, Science Fiction",Dragon Ball Z: The Tree of Might ,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Hirotaka Suzuoki, Naoko Watanabe",1990.0,61.0,CM,251
4252,"Adventure, Comedy, Romance, Animation, Science Fiction",Cutey Honey Flash ,,"Ai Nagano, Akira Kamiya, Susumu Chiba",1997.0,,CM,252
2252,"Comedy, Sci-Fi",Irredeemable,Adam McKay,,,,CM,252
4791,"Science Fiction, Thriller",The Manhattan Project ,Marshall Brickman,"John Lithgow, Christopher Collet, Cynthia Nixon, Jill Eikenberry, John Mahoney",1986.0,118.0,CM,253
913,"Sci-Fi, Thriller",The Manhattan Project,Marshall Brickman,"John Lithgow, Christopher Collet, Richard Council, Robert Schenkkan",1986.0,117.0,CM,253
459,"Animation, Action, Adventure",The Iron Giant,Brad Bird,"Eli Marienthal, Harry Connick Jr., Jennifer Aniston, Vin Diesel",1999.0,86.0,CM,254
3248,"Adventure, Animation, Family, Science Fiction, Comedy",The Iron Giant ,Brad Bird,"Eli Marienthal, Vin Diesel, Jennifer Aniston, Harry Connick Jr., Christopher McDonald",1999.0,86.0,CM,254
2028,"Horror, Sci-Fi, Thriller",Can't Take It Back,Tim Shechmeister,"Ana Coto, Noah Centineo, Ivanna Sakhno, Lexi Atkins",2017.0,88.0,CM,255
4511,"Science Fiction, Horror, Thriller",Can't Take It Back ,Tim Shechmeister,"Ana Coto, Ivanna Sakhno, Logan Paul, Noah Centineo, Marine Alexenburg",2017.0,88.0,CM,255
4888,Sci-Fi,The Timemaker,Jessica Oberhausen,"Walt Sloan, Sandy Gulliver, Joyce Porter, Jessica Oberhausen",,103.0,CM,256
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,256
419,"Drama, Mystery, Sci-Fi",I Think We're Alone Now,Reed Morano,"Peter Dinklage, Elle Fanning, Charlotte Gainsbourg, Paul Giamatti",2018.0,93.0,CM,257
1698,"Science Fiction, Drama, Mystery",I Think We're Alone Now ,Reed Morano,"Peter Dinklage, Elle Fanning, Paul Giamatti, Charlotte Gainsbourg",2018.0,100.0,CM,257
997,"Adventure, Action, Science Fiction",Star Wars: Episode II - Attack of the Clones ,George Lucas,"Hayden Christensen, Ewan McGregor, Natalie Portman, Christopher Lee, Ian McDiarmid",2002.0,142.0,CM,258
133,"Action, Adventure, Fantasy",Star Wars: Episode II - Attack of the Clones,George Lucas,"Hayden Christensen, Natalie Portman, Ewan McGregor, Christopher Lee",2002.0,142.0,CM,258
3400,"Horror, Action, Crime, Science Fiction, Thriller",Death House ,Harrison Smith,"Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman, Barbara Crampton",2018.0,95.0,CM,259
447,"Action, Crime, Horror",Death House,B. Harrison Smith,"Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman",2017.0,95.0,CM,259
2314,"Drama, Fantasy, Horror",The Giant Behemoth,"Douglas Hickox, Eugne Louri","Gene Evans, Andr Morell, John Turner, Leigh Madison",1959.0,80.0,CM,260
2132,"Drama, Horror, Science Fiction, Fantasy",The Giant Behemoth ,"Eugne Louri, Douglas Hickox","Gene Evans, Andr Morell, Leigh Madison, John Turner, Jack MacGowran",1959.0,80.0,CM,260
2163,"Action, Adventure, Sci-Fi",The Last Chase,Martyn Burke,"Lee Majors, Burgess Meredith, Chris Makepeace, Alexandra Stewart",1981.0,101.0,CM,261
4846,"Action, Adventure, Science Fiction",The Last Chase ,Martyn Burke,"Lee Majors, Burgess Meredith, Chris Makepeace, Alexandra Stewart, Trudy Young",1981.0,101.0,CM,261
1354,"Comedy, Science Fiction",Girl from Starship Venus ,Derek Ford,"Monika Ringwald, Mark Jones, Andrew Grant, Tony Kenyon, David Rayner",1975.0,82.0,CM,262
3129,"Comedy, Sci-Fi",The Girl from Starship Venus,Derek Ford,"Monika Ringwald, Mark Jones, Andrew Grant, Tony Kenyon",1975.0,82.0,CM,262
4578,"Fantasy, Musical, Sci-Fi",Superman,V. Madhusudan Rao,"Taraka Rama Rao Nandamuri, Jaya Prada, Jayamalini, Satyanarayana Kaikala",1980.0,135.0,CM,263
4,Science Fiction,Computer Superman ,Sompote Sands,,1977.0,104.0,CM,263
2731,"Action, Adventure, Fantasy, Horror, Science Fiction",Gamera the Brave ,Ryuta Tazaki,"Ryo Tomioka, Kanji Tsuda, Kaho, Susumu Terajima, Shogo Narita",2006.0,96.0,CM,264
4439,"Action, Adventure, Family",Gamera the Brave,Ryuta Tasaki,"Ry Tomioka, Kaho, Shingo Ishikawa, Shogo Narita",2006.0,96.0,CM,264
88,"Horror, Sci-Fi",The Mist,Frank Darabont,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher",2007.0,126.0,CM,265
3652,"Horror, Science Fiction, Thriller",The Mist ,Frank Darabont,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher, Toby Jones",2007.0,126.0,CM,265
4360,"Horror, Science Fiction",Dracula vs. Frankenstein ,Al Adamson,"J. Carrol Naish, Lon Chaney Jr., Anthony Eisley, Greydon Clark, Zandor Vorkov",1971.0,91.0,CM,266
2197,"Horror, Sci-Fi",Dracula vs. Frankenstein,"Al Adamson, Samuel M. Sherman","J. Carrol Naish, Lon Chaney Jr., Zandor Vorkov, Anthony Eisley",1971.0,91.0,CM,266
3274,"Drama, Sci-Fi, Thriller",Tribulation,Andr van Heerden,"Gary Busey, Howie Mandel, Nick Mancuso, Margot Kidder",2000.0,95.0,CM,267
2754,"Drama, Science Fiction, Thriller",Tribulation ,Andre van Heerden,"Gary Busey, Howie Mandel, Nick Mancuso, Margot Kidder, Sherry Miller",2000.0,95.0,CM,267
2937,"Horror, Sci-Fi",Splatter: Naked Blood,Hisayasu Sat,"Misa Aika, Yumika Hayashi, Mika Kirihara, Sadao Abe",1996.0,76.0,CM,268
2057,"Science Fiction, Horror",Splatter: Naked Blood ,Hisayasu Sat,"Misa Aika, Yumika Hayashi, Mika Kirihara, Sadao Abe, Masumi Nakao",1996.0,76.0,CM,268
4113,"Comedy, Science Fiction",Crazy Alien ,Hao Ning,"Bo Huang, Shen Teng, Matthew Morrison, Tom Pelphrey, Daniel Hugh Kelly",2019.0,116.0,CM,269
1525,"Comedy, Sci-Fi",Crazy Alien,Hao Ning,"Tom Pelphrey, Matthew Morrison, Ron Smoorenburg, Daniel Hugh Kelly",2019.0,116.0,CM,269
1663,"Action, Romance, Sci-Fi",Warriors of the Wasteland,Enzo G. Castellari,"Giancarlo Prete, Fred Williamson, George Eastman, Anna Kanakis",1983.0,91.0,CM,270
4512,"Science Fiction, Thriller, Action",The New Barbarians ,Enzo G. Castellari,"Giancarlo Prete, Fred Williamson, George Eastman, Anna Kanakis, Ennio Girolami",1983.0,91.0,CM,270
4668,"Drama, Fantasy, Science Fiction, Thriller",Powder ,Victor Salva,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum, Brandon Smith",1995.0,111.0,CM,271
399,"Drama, Fantasy, Mystery",Powder,Victor Salva,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum",1995.0,111.0,CM,271
1580,"Science Fiction, Horror, Action",Flesh of my Flesh ,Edward Martin III,,2015.0,90.0,CM,272
3365,Sci-Fi,My Hero Academia,,,,,CM,272
593,"Science Fiction, Drama, Horror, Action, Thriller",Isolation ,Brooke Burgess,,2007.0,6.0,CM,273
3339,"Action, Drama, Sci-Fi",Untitled X-23/Laura Project,,,,,CM,273
1057,"Horror, Sci-Fi, Thriller",Screamers,Christian Duguay,"Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer",1995.0,108.0,CM,274
4636,"Horror, Science Fiction",Screamers ,Christian Duguay,"Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer, Liliana Komorowska",1995.0,108.0,CM,274
4213,"Sci-Fi, Drama, Thriller",Final,Campbell Scott,"Denis Leary, Hope Davis, J.C. MacKenzie, Jim Gaffigan",2001.0,111.0,CM,275
3798,"Drama, Science Fiction, Thriller",Final ,Campbell Scott,"Denis Leary, Hope Davis, Marin Hinkle",2001.0,111.0,CM,275
2354,"Action, Adventure, Fantasy",Blue World Order,"Ch Baker, Dallas Bland","Billy Zane, Bruce Spence, Jack Thompson, Jake Ryan",2017.0,115.0,CM,276
3032,"Action, Adventure, Fantasy, Science Fiction",Blue World Order ,"Ch Baker, Dallas Bland","Billy Zane, Bruce Spence, Kendra Appleton, Jack Thompson, Stephen Hunter",2017.0,,CM,276
3669,"Comedy, Fantasy, Science Fiction",When Women Had Tails ,Pasquale Festa Campanile,"Senta Berger, Giuliano Gemma, Frank Wolff, Renzo Montagnani, Lino Toffolo",1970.0,,CM,277
2676,"Comedy, Fantasy, Sci-Fi",When Women Had Tails,Pasquale Festa Campanile,"Senta Berger, Giuliano Gemma, Frank Wolff, Renzo Montagnani",1970.0,105.0,CM,277
3861,"Adventure, Sci-Fi, Thriller",Nina of the Woods,Charlie Griak,"Emily Fradenburgh, Andrew Stecker, Megan Hensley, Shawn Boyd",,,CM,278
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,278
1765,"Adventure, Comedy, Family",Santa Claus Conquers the Martians,Nicholas Webster,"John Call, Leonard Hicks, Vincent Beck, Bill McCutcheon",1964.0,81.0,CM,279
2020,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",Santa Claus Conquers the Martians ,Nicholas Webster,"John Call, Leonard Hicks, Vincent Beck, Bill McCutcheon, Victor Stiles",1964.0,81.0,CM,279
3691,"Adventure, Horror, Science Fiction",Mad Doctor of Blood Island ,"Gerardo de Leon, Eddie Romero","John Ashley, Angelique Pettyjohn, Ronald Remy, Ronaldo Valdez, Alicia Alonzo",1969.0,89.0,CM,280
3332,"Adventure, Horror, Sci-Fi",Mad Doctor of Blood Island,"Gerardo de Leon, Eddie Romero","John Ashley, Angelique Pettyjohn, Ronald Remy, Alicia Alonzo",1968.0,85.0,CM,280
2246,"Adventure, Drama, Horror",Rodan,Ishir Honda,"Kenji Sahara, Yumi Shirakawa, Akihiko Hirata, Akio Kobori",1956.0,74.0,CM,281
3785,"Science Fiction, Horror","Godzilla, King of the Monsters! ","Ishir Honda, Terry O. Morse","Raymond Burr, Akira Takarada, Momoko Kchi, Akihiko Hirata, Takashi Shimura",1956.0,80.0,CM,281
4054,Sci-Fi,Erotibot,Naoyuki Tomomatsu,"Maria Ozawa, Yasunori Tanaka, Fukuten, Yya Tokumoto",2011.0,72.0,CM,282
4607,Science Fiction,Erotibot ,Naoyuki Tomomatsu,"Maria Ozawa, Yasunori Tanaka, Yya Tokumoto, Asami",2011.0,72.0,CM,282
286,"Mystery, Sci-Fi, Thriller",The Thirteenth Floor,Josef Rusnak,"Craig Bierko, Gretchen Mol, Armin Mueller-Stahl, Vincent D'Onofrio",1999.0,100.0,CM,283
4188,"Thriller, Science Fiction, Mystery",The Thirteenth Floor ,Josef Rusnak,"Craig Bierko, Armin Mueller-Stahl, Gretchen Mol, Vincent D'Onofrio, Dennis Haysbert",1999.0,100.0,CM,283
2580,Sci-Fi,Time Salvager,Michael Bay,,,,CM,284
4625,"Science Fiction, Action, Adventure",Transformers: Revenge of the Fallen ,Michael Bay,"Shia LaBeouf, Megan Fox, Josh Duhamel, Rainn Wilson, Tyrese Gibson",2009.0,150.0,CM,284
1070,"Science Fiction, Drama, Horror, Thriller",Shelter ,Ian Kirby,,2007.0,8.0,CM,285
4784,"Sci-Fi, Thriller",We Happy Few,,,,,CM,285
2218,"Animation, Comedy, Science Fiction, Family",Ultra Nyan 2: The Great Happy Operation ,,"Mei Oshitani, Yoshiko Kamei, Akio Otsuka, Rokuro Naya, Naoki Band",1998.0,30.0,CM,286
4496,"Animation, Action, Comedy",Kung Fu Space Punch,Jorge R. Gutirrez,,,,CM,286
238,"Action, Science Fiction",The Black Widow ,"Fred C. Brannon, Spencer Gordon Bennet","Bruce Edwards, Virginia Lee, Carol Forman, Anthony Warde, Ramsay Ames",1947.0,180.0,CM,287
3459,"Action, Adventure, Crime",The Black Widow,"Spencer Gordon Bennet, Fred C. Brannon","Bruce Edwards, Virginia Lee, Carol Forman, Anthony Warde",1947.0,180.0,CM,287
1357,"Adventure, Comedy, Family",Meet Dave,Brian Robbins,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan",2008.0,90.0,CM,288
4190,"Comedy, Science Fiction, Adventure, Family",Meet Dave ,Brian Robbins,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan, Ed Helms",2008.0,90.0,CM,288
2371,"Animation, Adventure, Comedy",Urusei Yatsura 2: Beautiful Dreamer,Mamoru Oshii,"Fumi Hirano, Toshio Furukawa, Akira Kamiya, Kazuko Sugiyama",1984.0,90.0,CM,289
4477,"Animation, Comedy, Fantasy, Science Fiction",Urusei Yatsura 2: Beautiful Dreamer ,Mamoru Oshii,"Toshio Furukawa, Fumi Hirano, Akira Kamiya, Kazuko Sugiyama, Saeko Shimazu",1984.0,95.0,CM,289
3240,"Horror, Sci-Fi, Thriller",The Ghostmaker,Mauro Borrelli,"Aaron Dean Eisenberg, Liz Fenning, J. Walter Holland, Jared Grey",2012.0,91.0,CM,290
1872,"Horror, Science Fiction, Thriller",The Ghostmaker ,Mauro Borrelli,"Aaron Dean Eisenberg, Liz Fenning, J. Walter Holland, Jared Grey, Domiziano Arcangeli",2011.0,91.0,CM,290
4965,"Drama, Sci-Fi, Thriller",Timecrimes,,,,,CM,291
3983,"Animation, Science Fiction, Action, Thriller",Squirrel Island ,Astrid Goldsmith,,2016.0,22.0,CM,291
1507,"Horror, Science Fiction",Mesa of Lost Women ,"Herbert Tevos, Ron Ormond","Jackie Coogan, Allan Nixon, Richard Travis, Lyle Talbot, Paula Hill",1953.0,70.0,CM,292
2258,"Horror, Sci-Fi",Mesa of Lost Women,"Ron Ormond, Herbert Tevos","Jackie Coogan, Allan Nixon, Richard Travis, Lyle Talbot",1953.0,70.0,CM,292
106,"Action, Adventure, Comedy, Science Fiction",Double Dragon ,James Yukich,"Robert Patrick, Mark Dacascos, Scott Wolf, Kristina Wagner, Julia Nickson",1994.0,89.0,CM,293
930,"Action, Adventure, Comedy",Double Dragon,James Yukich,"Robert Patrick, Mark Dacascos, Scott Wolf, Kristina Wagner",1994.0,96.0,CM,293
3315,"Science Fiction, Thriller, Horror",The Last Days on Mars ,Ruairi Robinson,"Liev Schreiber, Romola Garai, Elias Koteas, Olivia Williams, Johnny Harris",2013.0,98.0,CM,294
2486,"Action, Sci-Fi",The Leviathan,Ruairi Robinson,,,,CM,294
903,"Comedy, Drama, Romance",Andover,Scott Perlman,"Jonathan Silverman, Jennifer Finnigan, Richard Kind, Angela Kinsey",2018.0,91.0,CM,295
4439,"Comedy, Science Fiction, Romance",Andover ,Scott Perlman,"Jonathan Silverman, Jennifer Finnigan, Steven Bauer, Angela Kinsey, Richard Kind",2018.0,91.0,CM,295
3004,"Action, Horror, Sci-Fi",New Alcatraz,Phillip J. Roth,"Dean Cain, Elizabeth Lackey, Mark Sheppard, Dean Biasucci",2001.0,96.0,CM,296
1398,"Science Fiction, Horror, Action",New Alcatraz ,Phillip J. Roth,"Dean Cain, Lisa Lackey, Mark Sheppard, Dean Biasucci, Craig Wasson",2001.0,96.0,CM,296
92,"Action, Adventure, Sci-Fi",Pacific Rim,Guillermo del Toro,"Idris Elba, Charlie Hunnam, Rinko Kikuchi, Charlie Day",2013.0,131.0,CM,297
1340,"Action, Science Fiction, Adventure",Pacific Rim ,Guillermo del Toro,"Idris Elba, Charlie Hunnam, Rinko Kikuchi, Clifton Collins Jr., Max Martini",2013.0,131.0,CM,297
1077,Science Fiction,A Trip to Mars ,Holger-Madsen,"Nils Asther, Philip Bech, Alf Bltecher, Frederik Jacobsen, Lilly Jacobson",1918.0,97.0,CM,298
3907,"Adventure, Fantasy, Sci-Fi",A Trip to Mars,Holger-Madsen,"Gunnar Tolns, Zanny Petersen, Nicolai Neiiendam, Alf Bltecher",1918.0,97.0,CM,298
1847,"Action, Adventure, Fantasy, Science Fiction",Fantastic Four ,Tim Story,"Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon",2005.0,106.0,CM,299
165,"Action, Adventure, Fantasy",Fantastic Four,Tim Story,"Ioan Gruffudd, Michael Chiklis, Chris Evans, Jessica Alba",2005.0,106.0,CM,299
2009,"Action, Science Fiction",Jurassic City ,Sean Cain,"Ray Wise, Kevin Gage, Dana Melanie, Kayla Carlyle, Vernon Wells",2014.0,88.0,CM,300
1623,"Action, Adventure, Comedy",Jurassic City,Sean Cain,"Ray Wise, Kevin Gage, Vernon Wells, Robert LaSardo",2015.0,88.0,CM,300
930,"Action, Fantasy, Science Fiction",Empire of Ash III ,Michael Mazo,"William Smith, Melanie Kilgour, Scott Anderson, Nancy Pataki, Ken Farmer",1990.0,98.0,CM,301
4366,"Action, Fantasy, Sci-Fi",Empire of Ash III,"Michael Mazo, Lloyd A. Simandl","William Smith, Ken Farmer, Melanie Kilgour, Scott Anderson",1989.0,98.0,CM,301
4651,"Adventure, Action, Science Fiction",Iron Man 2 ,Jon Favreau,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson, Sam Rockwell",2010.0,124.0,CM,302
1886,"Comedy, Fantasy, Sci-Fi",Magic Kingdom,Jon Favreau,,,,CM,302
4684,"Sci-Fi, Drama, Mystery",Spectres,Phil Leirness,"Marina Sirtis, Dean Haglund, Tucker Smallwood, Lauren Birkell",2004.0,98.0,CM,303
1206,"Drama, Mystery, Science Fiction, Thriller",Spectres ,Phil Leirness,"Marina Sirtis, Dean Haglund, Tucker Smallwood, Lauren Birkell, Linda Park",2004.0,98.0,CM,303
706,"Drama, Sci-Fi",Hard to Be a God,Aleksey German,"Leonid Yarmolnik, Aleksandr Chutko, Yuriy Tsurilo, Evgeniy Gerchakov",2013.0,177.0,CM,304
477,"Drama, Science Fiction",Hard to Be a God ,Aleksey German,"Leonid Yarmolnik, Yuriy Tsurilo, Natalya Moteva, Aleksandr Chutko, Aleksandr Ilin",2013.0,177.0,CM,304
4845,"Horror, Science Fiction",Teenage Zombies ,Jerry Warren,"Katherine Victor, Don Sullivan, Paul Pepper, Brianne Murphy, Mitzie Albertson",1960.0,73.0,CM,305
3803,"Horror, Sci-Fi",Teenage Zombies,Jerry Warren,"Don Sullivan, Katherine Victor, Steve Conte, J.L.D. Morrison",1959.0,73.0,CM,305
1465,"Horror, Sci-Fi",The Curse,David Keith,"Wil Wheaton, Claude Akins, Malcolm Danare, Cooper Huckabee",1987.0,92.0,CM,306
422,"Horror, Science Fiction",The Curse ,David Keith,"Wil Wheaton, Claude Akins, Malcolm Danare, Cooper Huckabee, John Schneider",1987.0,92.0,CM,306
4258,"Science Fiction, Thriller",Invaders from Mars ,William Cameron Menzies,"Jimmy Hunt, Arthur Franz, Helena Carter, Leif Erickson, Hillary Brooke",1953.0,78.0,CM,307
612,"Horror, Sci-Fi",Invaders from Mars,William Cameron Menzies,"Helena Carter, Arthur Franz, Jimmy Hunt, Leif Erickson",1953.0,78.0,CM,307
3724,"Adventure, Science Fiction",King of Kong Island ,Roberto Mauri,"Brad Harris, Esmeralda Barros, Marc Lawrence, Adriana Alben, Mark Farran",1968.0,92.0,CM,308
3205,"Action, Adventure, Horror",King of Kong Island,Roberto Mauri,"Brad Harris, Esmeralda Barros, Marc Lawrence, Adriana Alben",1968.0,92.0,CM,308
4349,"Drama, Horror, Science Fiction, Romance",Frankenstein ,Kenneth Branagh,"Robert De Niro, Kenneth Branagh, Tom Hulce, Helena Bonham Carter, Aidan Quinn",1994.0,123.0,CM,309
325,"Drama, Horror, Romance",Mary Shelley's Frankenstein,Kenneth Branagh,"Robert De Niro, Kenneth Branagh, Helena Bonham Carter, Tom Hulce",1994.0,123.0,CM,309
1185,"Adventure, Comedy, Sci-Fi",Space Truckers,Stuart Gordon,"Tim Loane, Ian Beattie, Olwen Four, Shane Rimmer",1996.0,95.0,CM,310
4180,"Comedy, Science Fiction, Thriller, Adventure",Space Truckers ,Stuart Gordon,"Dennis Hopper, Stephen Dorff, Debi Mazar, George Wendt, Charles Dance",1996.0,95.0,CM,310
1375,"Drama, Action, Thriller, Science Fiction",Grim ,Adrian Santiago,,2010.0,96.0,CM,311
4460,"Action, Comedy, Drama",Cowboys Vs. Vampires,,"Jasen Wade, Anglica Celaya, Shannon Whirry, Ariel Myers",2010.0,94.0,CM,311
2234,"Action, Adventure, Drama",Space Battleship Yamato,Takashi Yamazaki,"Takuya Kimura, Meisa Kuroki, Toshir Yanagiba, Naoto Ogata",2010.0,138.0,CM,312
2735,Science Fiction,Space Battleship Yamato ,Takashi Yamazaki,"Takuya Kimura, Meisa Kuroki, Toshir Yanagiba, Naoto Ogata, Hiroyuki Ikeuchi",2010.0,131.0,CM,312
1892,"Adventure, Sci-Fi",Voyage to the Planet of Prehistoric Women,Peter Bogdanovich,"Mamie Van Doren, Mary Marr, Paige Lee, Gennadi Vernov",1968.0,78.0,CM,313
2540,"Adventure, Science Fiction",Voyage to the Planet of Prehistoric Women ,Peter Bogdanovich,"Mamie Van Doren, Mary Marr, Paige Lee, Gennadi Vernov, Margot Hartman",1968.0,78.0,CM,313
4756,Science Fiction,Nebo Zovyot ,"Mikhail Karzhukov, Aleksandr Kozyr","Ivan Pereverzev, Gurgen Tonunts, Valentin Chernyak, Aleksandr Shvorin, Konstantin Bartashevich",1959.0,77.0,CM,314
1541,"Adventure, Sci-Fi",The Sky Calls,"Mikhail Karzhukov, Aleksandr Kozyr, Francis Ford Coppola","Ivan Pereverzev, Aleksandr Shvorin, Linda Barrett, Konstantin Bartashevich",1959.0,77.0,CM,314
3537,"Action, Science Fiction",Lone Wolves ,Christopher Jacobs,"Dan Purdey, Warren Otteraa, Alana Tranter, David Leeming",2016.0,87.0,CM,315
4354,"Action, Sci-Fi",Lone Wolves,Christopher Jacobs,"David Leeming, Warren Otteraa, Dan Purdey, Alana Tranter",2016.0,87.0,CM,315
1382,"Action, Adventure, Fantasy",Highlander: Endgame,Douglas Aarniokoski,"Christopher Lambert, Adrian Paul, Bruce Payne, Lisa Barbuscia",2000.0,87.0,CM,316
1871,"Action, Fantasy, Science Fiction",Highlander: Endgame ,Douglas Aarniokoski,"Christopher Lambert, Bruce Payne, Adrian Paul, Donnie Yen, Lisa Barbuscia",2000.0,87.0,CM,316
643,"Thriller, Adventure, Animation, Comedy, Fantasy, Science Fiction",April and the Extraordinary World ,"Franck Ekinci, Christian Desmares","Marion Cotillard, Philippe Katerine, Jean Rochefort, Olivier Gourmet, Marc-Andr Grondin",2015.0,103.0,CM,317
1678,"Animation, Adventure, Comedy",April and the Extraordinary World,"Christian Desmares, Franck Ekinci","Marion Cotillard, Marc-Andr Grondin, Philippe Katerine, Jean Rochefort",2015.0,105.0,CM,317
3410,"Animation, Drama, History",The Tragedy of Man,Marcell Jankovics,"Gyula Balzsi, Pter Benk, gnes Bertalan, Pter Blask",2011.0,160.0,CM,318
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,318
3476,Sci-Fi,The Exotic Time Machine,Felicia Sinclair,"Gabriella Hall, Joseph Daniels, Nikki Fritz, Tiffany Gonzles",1998.0,78.0,CM,319
2343,Science Fiction,The Exotic Time Machine ,Felicia Sinclair,"Gabriella Hall, Nikki Fritz, Tiffany Gonzles, Karina Martinez, Stacey Marie Clawson",1998.0,78.0,CM,319
2492,"Action, Adventure, Sci-Fi",Time Runner,Michael Mazo,"Mark Hamill, Rae Dawn Chong, Brion James, Mark Baur",1993.0,90.0,CM,320
3588,Science Fiction,Time Runner ,Michael Mazo,"Mark Hamill, Rae Dawn Chong, Brion James, Mark Baur, Gordon Tipple",1993.0,90.0,CM,320
1347,"Action, Adventure, Comedy",Turbo Kid,"Franois Simard, Anouk Whissell, Yoann-Karl Whissell","Munro Chambers, Laurence Leboeuf, Michael Ironside, Edwin Wright",2015.0,93.0,CM,321
2003,"Action, Adventure, Comedy, Science Fiction",Turbo Kid ,"Yoann-Karl Whissell, Anouk Whissell, Franois Simard","Munro Chambers, Laurence Leboeuf, Michael Ironside, Aaron Jeffery, Edwin Wright",2015.0,95.0,CM,321
2522,"Adventure, Drama, Fantasy",Aelita: Queen of Mars,Yakov Protazanov,"Yuliya Solntseva, Igor Ilyinsky, Nikolai Tsereteli, Nikolay Batalov",1924.0,111.0,CM,322
2937,"Science Fiction, Adventure, Drama, Fantasy",Aelita: Queen of Mars ,Yakov Protazanov,"Yuliya Solntseva, Igor Ilyinsky, Nikolai Tsereteli, Nikolai Tsereteli, Nikolai Batalov",1924.0,120.0,CM,322
1625,"Action, Sci-Fi",Earth vs. the Flying Saucers,Fred F. Sears,"Hugh Marlowe, Joan Taylor, Donald Curtis, Morris Ankrum",1956.0,83.0,CM,323
998,"Action, Science Fiction",Earth vs. the Flying Saucers ,Fred F. Sears,"Hugh Marlowe, Joan Taylor, Donald Curtis, Thomas Browne Henry, Morris Ankrum",1956.0,83.0,CM,323
670,"Science Fiction, Adventure",Game Therapy ,Ryan Travis,"Federico Clapis, Lorenzo Ostuni, Leonardo Decarli, Daniele Sodano, Paolo D'Amico",2015.0,,CM,324
3939,"Action, Comedy, Sci-Fi",Game Therapy,Ryan Travis,"Lorenzo Ostuni, Federico Clapis, Leonardo Decarli, Elisa Piazza",2015.0,97.0,CM,324
2096,"Action, Science Fiction",Godzilla vs. Megaguirus ,Masaaki Tezuka,"Misato Tanaka, Masat Ibu, Shosuke Tanihara, Yuriko Hoshi, Toshiyuki Nagashima",2000.0,105.0,CM,325
2695,"Action, Horror, Sci-Fi",Godzilla vs. Megaguirus,Masaaki Tezuka,"Misato Tanaka, Shsuke Tanihara, Masat Ibu, Yuriko Hoshi",2000.0,105.0,CM,325
1723,"Action, Comedy, Sci-Fi",Alpha Squad Seven,,,,,CM,326
4424,"Action, Animation, Comedy, Drama, Science Fiction",Switch Man ,Hsun-Chun Chuang,,2015.0,4.0,CM,326
1274,"Action, Science Fiction",Silver Surfer: Prodigal Son ,,,2019.0,,CM,327
412,"Action, Adventure, Comedy",Gotham City Sirens,David Ayer,Margot Robbie,,,CM,327
4880,"Horror, Sci-Fi",Mutilations,Larry Thomas,"Al Baker, John Bliss, Bill Buckner, Shelly Creel",1986.0,70.0,CM,328
4781,"Science Fiction, Horror",Mutilations ,Lawrence Thomas,"Al Baker, Katherine Hutson, John Bliss, Richard Taylor, Shelly Creel",1987.0,68.0,CM,328
3046,"Action, Crime, Sci-Fi",Firepower,Richard Pepin,"Chad McQueen, Gary Daniels, George Murdock, Joseph Ruskin",1993.0,95.0,CM,329
897,"Action, Science Fiction",Firepower ,Richard Pepin,"Chad McQueen, Gary Daniels, The Ultimate Warrior, George Murdock, Joseph Ruskin",1994.0,95.0,CM,329
